node,lat,lon,city,city_num,state,state_num
2406,37.6295089999999,114.531152,Shijiazhuang City,312,Hebei,4
2163,37.090313,114.591168999999,Xingtai City,310,Hebei,4
768,36.084028,114.452727999999,Anyang County,560,Henan,8
2421,35.705784,114.300189,Hebi City,561,Henan,8
2080,34.04807,113.88643,Jian'an District,562,Henan,8
1612,33.571896,113.964170999999,Luohe,563,Henan,8
2385,33.00097,113.979772,Zhumadian City,564,Henan,8
1184,32.48718,114.06496,Zhumadian City,564,Henan,8
539,29.8991399999999,114.301379999999,Xianning,526,Hubei,10
2106,29.735707,113.900578,Chibi,565,Hubei,10
880,29.3665829999999,113.207646999999,Yueyang,566,Hunan,19
1442,28.745926,113.144065,Miluo City,567,Hunan,19
2264,28.146659,113.063523,Yuhua District,568,Hunan,19
2037,26.88814,112.60456,Yanfeng District,569,Hunan,19
2039,26.8894799999999,112.62237,Hengyang,570,Hunan,19
1921,26.88814,112.60456,Yanfeng District,569,Hunan,19
1969,24.160398,113.350458,Yingde,571,Guangdong Province,12
1571,23.6941799999999,113.13409,Qingcheng District,572,Guangdong Province,12
953,23.15953,113.24551,Yuexiu District,573,Guangdong Province,12
1618,30.38952,112.9392,Qianjiang City,574,Hubei,10
1982,30.3705199999999,112.21313,Jingzhou District,575,Hubei,10
2618,30.2799289999999,108.940039,Lichuan,576,Hubei,10
1546,29.7746339999999,107.283120999999,Fuling,373,Chongqing,23
235,30.42376,113.1401,Xiantao,577,Hubei,10
687,30.4278599999999,113.456509999999,Hanchuan City,578,Hubei,10
1417,30.54183,113.81291,Hanchuan City,578,Hubei,10
2155,30.5426499999999,105.54285,Suining City,579,Sichuan,15
1283,30.47659,111.77236,Zhijiang,580,Hubei,10
305,31.71563,116.49991,Yu'an District,581,Anhui,7
501,31.7977169999999,117.288878,Baohe District,582,Anhui,7
290,32.05979,118.28268,Quanjiao County,583,Anhui,7
419,31.9689799999999,118.798175,Jiangning District,584,Jiangsu,6
1170,31.354333,120.951525,Kunshan,122,Jiangsu,6
1162,31.49804,120.39219,Xinwu District,90,Jiangsu,6
500,29.95983,106.2775,Hechuan,585,Chongqing,23
1626,30.2197099999999,105.878,Tongnan,586,Chongqing,23
2432,31.185897,114.985757,Huanggang,62,Hubei,10
122,29.8455699999999,107.69023,Fengdu,587,Chongqing,23
1859,31.003706,114.630677,Huanggang,62,Hubei,10
787,31.3119,119.81331,Yixing,588,Jiangsu,6
2246,31.04185,119.97408,Changxing County,47,Zhejiang,9
1583,30.86296,120.023219999999,Wuxing District,589,Zhejiang,9
1045,30.5447099999999,120.06092,Huzhou,46,Zhejiang,9
1255,30.2910889999999,120.213041,Shangcheng District,45,Zhejiang,9
492,32.2081379999999,119.424194,Runzhou District,92,Jiangsu,6
2453,30.1534799999999,114.941599999999,Daye,531,Hubei,10
2285,29.86013,115.1803,Yangxin County,590,Hubei,10
1038,29.30903,115.76745,De'an,591,Jiangxi,11
1395,29.0202099999999,115.81596,Yongxiu,592,Jiangxi,11
440,28.62939,115.7894,Honggutan District,593,Jiangxi,11
429,27.56391,116.61593,Nancheng,594,Jiangxi,11
33,26.375696,117.806368,Jinguyuan Development Zone,595,Fujian,22
1405,25.84821,118.93366,Fuzhou City,596,Fujian,22
1821,26.11299,119.31964,Fuzhou City,596,Fujian,22
990,26.9156119999999,116.870805,Jianning,597,Fujian,22
1486,24.97321,118.56792,Fengze District,598,Fujian,22
439,28.6620899999999,115.91902,Qingshanhu District,599,Jiangxi,11
1594,31.38623,119.503069999999,Liyang City,600,Jiangsu,6
1593,31.6794,119.09657,Lishui District,601,Jiangsu,6
1928,31.8616099999999,117.486009999999,Feidong County,602,Anhui,7
1426,31.93662,118.89921,Jiangning District,584,Jiangsu,6
1961,31.34102,120.71099,Suzhou Industrial Park,603,Jiangsu,6
570,30.690142,120.800633,Nanhu District,604,Zhejiang,9
1532,30.438171,120.391005,Haining,605,Zhejiang,9
1878,30.0993339999999,120.538062,Yuecheng District,606,Zhejiang,9
61,30.054717,120.853008,Shangyu District,607,Zhejiang,9
750,29.8619999999999,121.53631,Haishu District,608,Zhejiang,9
706,29.62843,121.46449,Fenghua District,609,Zhejiang,9
133,28.88615,121.252596999999,Linhai,610,Zhejiang,9
495,28.67145,121.40166,Jiaojiang District,611,Zhejiang,9
1575,28.47905,121.324929999999,Wenling,612,Zhejiang,9
1876,28.1970099999999,120.99158,Yueqing,613,Zhejiang,9
1576,27.966013,120.585324,Ouhai District,614,Zhejiang,9
1901,26.45562,119.57662,Luoyuan County,615,Fujian,22
1820,25.9857799999999,119.390021,Fuzhou City,596,Fujian,22
1824,25.67567,119.38451,Fuqing City,616,Fujian,22
2371,23.7117,116.93265,Raoping County,617,Guangdong Province,12
1623,23.53892,116.58744,Chao'an District,618,Guangdong Province,12
1202,23.2666299999999,116.19944,Puning City,619,Guangdong Province,12
1422,22.8107599999999,115.42863,Chengqu,620,Guangdong Province,12
1065,22.784548,114.492323,Huizhou,67,Guangdong Province,12
1559,22.706989,114.325819999999,Pingshan District,621,Guangdong Province,12
1558,22.609235,114.02887,Longhua District,622,Guangdong Province,12
198,23.89167,117.3617,Yunxiao County,623,Fujian,22
2142,26.19407,119.56704,Lianjiang County,624,Fujian,22
747,26.6693099999999,119.58331,Ningde,625,Fujian,22
2337,26.90934,120.03285,Xiapu,626,Fujian,22
1955,27.5276199999999,120.41164,Cangnan County,627,Zhejiang,9
2414,27.62584,120.54505,Pingyang County,628,Zhejiang,9
170,28.08424,120.85941,Yueqing,613,Zhejiang,9
250,30.0979759999999,121.167454,Yuyao,629,Zhejiang,9
1321,30.53674,120.56738,Tongxiang,630,Zhejiang,9
572,30.78827,120.935443,Jiaxing,631,Zhejiang,9
1689,27.7669999999999,120.580749999999,Rui'an,632,Zhejiang,9
1614,24.45718,117.71598,Longhai District,633,Fujian,22
1624,23.38135,116.422,Chaoyang District,634,Guangdong Province,12
2013,23.06472,115.99645,Huilai County,635,Guangdong Province,12
1061,22.84408,114.79458,Huizhou,67,Guangdong Province,12
2082,23.77215,117.09793,Zhao'an,636,Fujian,22
1818,26.8341299999999,119.71728,Fu'an,637,Fujian,22
1397,28.06932,120.69488,Yongjia County,638,Zhejiang,9
751,29.3368199999999,121.42006,Ninghai County,639,Zhejiang,9
44,29.1046699999999,121.39568,Sanmen County,640,Zhejiang,9
2327,28.34166,121.151929999999,Yueqing,613,Zhejiang,9
1197,24.79391,118.45992,Jinjiang City,641,Fujian,22
1548,25.49174,119.17571,Hanjiang,642,Fujian,22
252,30.38088,120.295869999999,Hangzhou City,643,Zhejiang,9
1063,24.9968809999999,118.793985,Hui'an County,644,Fujian,22
2570,22.8123569999999,115.125066,Shenshan Special Cooperation Zone,645,Guangdong Province,12
2074,24.5267799999999,117.88011,Longhai District,633,Fujian,22
2557,23.3222559999999,110.123003,Guiping,646,Guangxi,20
2099,24.45458,111.53955,Pinggui,647,Guangxi,20
2523,34.897806,109.827706,Weinan City,6,Shaanxi,1
541,34.3290799999999,108.70641,Xianyang City,40,Shaanxi,1
1253,34.258153,108.059563,Xianyang City,40,Shaanxi,1
869,34.2740269999999,107.613287,Baoji City,9,Shaanxi,1
801,34.334085,107.231122,Baoji City,9,Shaanxi,1
1518,36.6690329999999,116.892551999999,Huaiyin District,648,Shandong,14
1497,36.1718699999999,117.03484,Daiyue District,649,Shandong,14
1210,35.556544,117.069102,Qufu City,230,Shandong,14
1598,35.0905419999999,117.257683,Tengzhou City,83,Shandong,14
1285,34.78027,117.30631,Xuecheng District,93,Shandong,14
1029,34.26818,117.306068999999,Gulou District,650,Jiangsu,6
2544,28.4772019999999,115.393573,高安市新世纪工业城管委会,651,Jiangxi,11
2609,36.0646589999999,103.771372,West Station Subdistrict,652,Gansu,2
2638,37.4331419999999,101.534626,Menyuan,653,Qinghai,27
2188,39.701529,98.5355859999999,Suzhou,654,Gansu,2
2589,39.7235859999999,98.3158839999999,Jiayuguan,490,Gansu,2
2742,43.0288309999999,89.117643,Turpan,655,Xinjiang,26
2624,39.1400179999999,100.131656,Linze,656,Gansu,2
1675,40.27237,97.04461,Yumen,657,Gansu,2
811,33.675443,117.251064,Yongqiao District,84,Anhui,7
785,32.57546,117.84177,Chuzhou City,658,Anhui,7
1693,31.55875,119.27394,Liyang City,600,Jiangsu,6
2643,36.3241999999999,102.808813,Minhe,659,Qinghai,27
2690,25.731672,109.582943,Sanjiang Dong Autonomous County,174,Guangxi,20
2692,23.1198659999999,112.877869,Nanhai District,660,Guangdong Province,12
2095,26.58677,106.68116,Yunyan,661,Guizhou,24
2631,26.459622,106.983285,Longli,662,Guizhou,24
2578,23.916815,112.169619,Huaiji County,663,Guangdong Province,12
2031,32.901631,117.441597,Longzihu District,85,Anhui,7
1596,32.1998589999999,118.321842,Nanqiao District,86,Anhui,7
140,32.0153499999999,119.67093,Danyang City,88,Jiangsu,6
912,31.8540509999999,119.955123,Xinbei District,664,Jiangsu,6
1161,31.5969349999999,120.46023,Xishan District,665,Jiangsu,6
1960,31.4216179999999,120.643315,Xiangcheng District,666,Jiangsu,6
2239,32.1524509999999,119.424136,Dantu District,667,Jiangsu,6
139,32.1155199999999,119.52097,Dantu District,667,Jiangsu,6
1064,31.66947,120.20141,Huishan District,668,Jiangsu,6
1962,31.3719499999999,120.52467,Huqiu District,669,Jiangsu,6
1695,39.657041,121.837836999999,Wafangdian City,185,Liaoning,13
2002,40.6252909999999,122.428897,Yingkou City,186,Liaoning,13
961,29.92802,121.53484,Jiangbei District,670,Zhejiang,9
2413,40.18957,122.095029999999,Yingkou City,186,Liaoning,13
1758,40.404792,122.273784,Yingkou City,186,Liaoning,13
1410,24.998671,109.999291,Yongfu County,671,Guangxi,20
2556,26.5813489999999,107.22927,Guiding,393,Guizhou,24
2504,21.452107,109.128518,Yinhai,672,Guangxi,20
2670,21.985339,108.674983,Qinzhou,673,Guangxi,20
2565,21.622537,109.187537,Hepu,674,Guangxi,20
2605,23.73016,109.241660999999,Laibin,177,Guangxi,20
662,30.567822,105.279404,Daying County,675,Sichuan,15
984,39.5088659999999,116.706515,Langfang City,16,Hebei,4
682,39.057084,117.060624,Xiqing District,98,Tianjin,3
1475,38.306803,116.768703,Yunhe District,676,Hebei,4
1039,37.409545,116.461465,Dezhou City,79,Shandong,14
2473,43.9929399999999,125.70032,Changchun City,136,Jilin,16
175,44.0225099999999,125.81169,Changchun City,136,Jilin,16
817,36.0212519999999,109.398713,Yan'an City,466,Shaanxi,1
1530,40.9143789999999,122.65938,Haicheng City,192,Liaoning,13
950,30.4511989999999,106.59413,Guang'an City,677,Sichuan,15
879,30.536403,106.470562,Guang'an City,677,Sichuan,15
2049,32.05753,112.1559,Xiangyang,678,Hubei,10
1289,32.0700799999999,112.76187,Zaoyang City,679,Hubei,10
2324,31.7217799999999,113.41723,Zengdu District,680,Hubei,10
2048,32.096646,112.227135,Xiangyang,678,Hubei,10
2085,32.2651499999999,111.602729999999,Gucheng County,681,Hubei,10
770,31.25655,113.695449999999,Anlu,682,Hubei,10
197,31.02176,113.73868,Yunmeng,683,Hubei,10
2392,36.3927699999999,119.76803,Gaomi City,684,Shandong,14
2345,36.6845599999999,118.47966,Qingzhou City,685,Shandong,14
1175,36.71076,118.83886,Weifang City,686,Shandong,14
1839,36.7216799999999,117.49917,Zhangqiu District,687,Shandong,14
1931,36.395893,120.055553,Jiaozhou City,349,Shandong,14
2587,36.409852,120.400975,Jimo,344,Shandong,14
2606,36.8292539999999,120.536371,Laixi City,345,Shandong,14
2607,36.9284559999999,120.710044999999,Laiyang City,688,Shandong,14
2562,37.074047,120.968278,Haiyang City,346,Shandong,14
2727,37.217357,121.155486999999,Qixia City,347,Shandong,14
2779,37.437956,121.398861,Laishan District,689,Shandong,14
2647,37.429732,121.656963,Muping District,690,Shandong,14
2746,37.502583,122.054692,Huancui District,691,Shandong,14
719,37.4246399999999,122.14464,Huancui District,691,Shandong,14
2685,37.1543509999999,122.412471999999,Rongcheng City,692,Shandong,14
2750,37.2468939999999,122.264208999999,Rongcheng City,692,Shandong,14
262,38.8633499999999,115.47991,Baoding City,436,Hebei,4
1362,38.1626899999999,114.55669,Zhengding County,693,Hebei,4
952,23.149242,113.324364,Tianhe District,694,Guangdong Province,12
914,22.9831399999999,114.00633,Dongguan,68,Guangdong Province,12
1526,19.984234,110.343529,Longhua District,695,Hainan Province,28
1109,19.60648,110.73759,Wenchang City,696,Hainan Province,28
1688,19.2404599999999,110.49126,Wenchang City,696,Hainan Province,28
15,18.8078,110.38129,Wanning,697,Hainan Province,28
2317,18.53539,110.032749999999,Lingshui Li Autonomous County,698,Hainan Province,28
225,18.30256,109.60229,Jiyang District,699,Hainan Province,28
20,18.2963799999999,109.49287,Tianya District,700,Hainan Province,28
1527,20.0336919999999,110.168949,Xiuying District,701,Hainan Province,28
1910,19.9415699999999,110.46137,Meilan District,702,Hainan Province,28
457,19.1360099999999,110.48656,Qionghai City,703,Hainan Province,28
2763,27.9708119999999,112.948852,Xiangshui,704,Hunan,19
2699,27.893713,112.554254,Shaoshan,705,Hunan,19
2632,27.6657389999999,112.020955,Louxing District,475,Hunan,19
2771,27.6617959999999,111.167098,Loudi,476,Hunan,19
1052,27.512446,109.992897,Huaihua,706,Hunan,19
2084,29.72753,120.1851,Zhuji City,707,Zhejiang,9
146,29.3783299999999,120.0433,Yiwu,708,Zhejiang,9
2197,29.11023,119.635499999999,Wucheng District,709,Zhejiang,9
2483,29.00433,119.16571,Longyou County,710,Zhejiang,9
2041,28.92331,118.88119,Kecheng District,711,Zhejiang,9
1427,28.77178,118.64385,Jiangshan City,712,Zhejiang,9
2538,21.713849,108.376979,Fangchenggang,713,Guangxi,20
2029,22.86127,113.67376,Dongguan,68,Guangdong Province,12
964,22.86662,113.49159,Nansha District,549,Guangdong Province,12
2511,39.234768,117.763022,Binhai New Area,245,Tianjin,3
2598,39.066406,117.428019,Dongli District,714,Tianjin,3
2634,39.8538,118.672011,Tangshan City,75,Hebei,4
1553,32.6459339999999,117.150792,Datong District,715,Anhui,7
1387,32.48405,117.16912,Changfeng County,716,Anhui,7
2799,27.461103,109.666539,Zhijiang,717,Hunan,19
2738,27.733459,109.210488,Tongren,473,Guizhou,24
1803,26.76,112.06572,Qidong County,718,Hunan,19
1403,26.45408,111.57182,Lengshuitan,719,Hunan,19
289,25.9531139999999,111.041791,Quanzhou County,720,Guangxi,20
330,25.673368,110.667488,Xing'an County,721,Guangxi,20
890,31.8993679999999,117.362427999999,Yaohai District,52,Anhui,7
2223,31.0126309999999,118.021424,Yi'an District,722,Anhui,7
451,30.835767,118.297666,Nanling County,723,Anhui,7
1891,30.0713009999999,118.571287,Xuancheng City,48,Anhui,7
2443,29.815252,118.272306,Huangshan City,470,Anhui,7
1367,27.472708,118.094106999999,Jianyang District,724,Fujian,22
436,26.59076,118.273062999999,Nanping City,725,Fujian,22
1158,30.2918449999999,118.529048,Xuancheng City,48,Anhui,7
1503,30.68853,118.4197,Xuancheng City,48,Anhui,7
2772,27.3860689999999,109.132608,Xinhuang,479,Hunan,19
2693,26.969135,108.65792,Sansui,726,Guizhou,24
1359,29.9212169999999,118.410276999999,Huangshan City,470,Anhui,7
1037,28.935454,117.584018,Dexing,727,Jiangxi,11
279,22.7340979999999,113.954166,Guangming District,728,Guangdong Province,12
796,32.1491899999999,119.055706,Jurong,729,Jiangsu,6
1072,31.7230099999999,120.067629999999,Wujin District,730,Jiangsu,6
2292,31.38015,120.86185,Kunshan,122,Jiangsu,6
1952,31.33585,121.04592,Kunshan,122,Jiangsu,6
234,32.122743,118.912736,Qixia District,731,Jiangsu,6
2564,32.0638909999999,117.249658,Changfeng County,716,Anhui,7
2237,33.42107,109.1695,Shangluo City,469,Shaanxi,1
951,30.4939299999999,106.89679,Guang'an City,677,Sichuan,15
1166,32.840949,109.298424,Ankang City,337,Shaanxi,1
2057,34.093096,109.101387,Chang'an District,732,Shaanxi,1
524,33.60333,114.65622,Chuanhui,733,Henan,8
2063,33.37753,114.03914,Zhumadian City,564,Henan,8
2384,32.9780099999999,114.04257,Zhumadian City,564,Henan,8
1789,32.80163,114.03637,Zhumadian City,564,Henan,8
958,31.63166,114.03719,Wushengguan,734,Hubei,10
540,29.8799199999999,114.288709999999,Xianning,526,Hubei,10
2107,29.72096,113.92982,Chibi,565,Hubei,10
881,29.3765199999999,113.12005,Yueyang,566,Hunan,19
2265,28.200063,113.019529,Furong District,735,Hunan,19
2040,26.8903,112.63068,Hengyang,570,Hunan,19
2180,25.80825,113.03366,Suxian District,736,Hunan,19
2364,24.794214,113.604508,Zhenjiang,737,Guangdong Province,12
1968,24.15887,113.43971,Yingde,571,Guangdong Province,12
1591,23.662818,113.201871,Qingcheng District,572,Guangdong Province,12
955,23.14874,113.25776,Yuexiu District,573,Guangdong Province,12
1539,36.34105,102.86546,Honggu,738,Gansu,2
928,36.505298,102.109187,Ping'an,739,Qinghai,27
1364,28.9082599999999,119.83076,Wuyi County,740,Zhejiang,9
1404,28.90907,120.021109999999,Yongkang,741,Zhejiang,9
1896,28.6610599999999,120.09555,Jinyun County,742,Zhejiang,9
143,28.4416699999999,119.95397,Liandu District,743,Zhejiang,9
2349,28.1369499999999,120.2799,Lishui,744,Zhejiang,9
1577,27.98046,120.685059999999,Ouhai District,614,Zhejiang,9
882,27.59864,115.33635,Ji'an City,70,Jiangxi,11
1495,26.83152,114.94942,Ji'an City,70,Jiangxi,11
327,26.32992,115.31899,Xingguo,745,Jiangxi,11
1560,22.53168,114.11666,North District,746,Hong Kong,29
1089,41.888691,123.917987,Fushun,747,Liaoning,13
1564,42.1050499999999,124.936049999999,Qingyuan,748,Liaoning,13
1228,42.6842499999999,126.0277,Huinan,749,Jilin,16
481,43.66617,126.4971,Yongji,750,Jilin,16
765,30.7623299999999,116.81962,Huaining,751,Anhui,7
677,30.65578,116.56034,Qianshan,752,Anhui,7
2449,30.09354,115.94264,Huanggang,62,Hubei,10
1293,33.6391599999999,109.14672,Zhashui County,753,Shaanxi,1
848,33.1116699999999,109.15576,Ankang City,337,Shaanxi,1
779,24.77458,115.00511,Dingnan,754,Jiangxi,11
1516,36.2302699999999,116.33752,Pingyin County,755,Shandong,14
1167,32.8368499999999,109.3532,Ankang City,337,Shaanxi,1
322,34.6340399999999,112.51321,Luolong District,552,Henan,8
2279,32.6378199999999,115.55395,Fuyang City,756,Anhui,7
2179,34.6022699999999,118.377579999999,Linyi City,226,Shandong,14
129,35.1170499999999,118.44381,Hedong District,757,Shandong,14
181,36.9971299999999,121.507009999999,Rushan City,758,Shandong,14
1111,37.17958,121.99133,Wendeng District,759,Shandong,14
967,31.3411499999999,117.17677,Lujiang County,760,Anhui,7
1322,31.05036,116.97861,Tongcheng City,761,Anhui,7
1443,28.81377,113.0757,Miluo City,567,Hunan,19
251,30.05467,121.16087,Yuyao,629,Zhejiang,9
62,30.00131,120.856979999999,Shangyu District,607,Zhejiang,9
1879,30.0140899999999,120.58009,Yuecheng District,606,Zhejiang,9
1117,27.8097999999999,114.93929,Yushui,762,Jiangxi,11
2001,27.64705,113.841269999999,Anyuan District,763,Jiangxi,11
2036,27.2187699999999,112.88731,Hengyang,570,Hunan,19
254,23.04759,113.10387,Chancheng District,764,Guangdong Province,12
35,23.1650269999999,112.894334,Sanshui District,765,Guangdong Province,12
1927,23.0810299999999,112.44792,Zhaoqing City,766,Guangdong Province,12
519,37.480783,110.666928,Yulin Municipality,464,Shaanxi,1
728,37.61131,109.95322,Yulin Municipality,464,Shaanxi,1
2354,37.6195099999999,108.75617,Yulin Municipality,464,Shaanxi,1
807,26.2083499999999,104.11923,Xuanwei City,767,Yunnan,25
1557,22.6005469999999,114.121061,Longgang District,768,Guangdong Province,12
571,30.76452,120.76336,Nanhu District,604,Zhejiang,9
1531,30.53375,120.685109999999,Haining,605,Zhejiang,9
769,36.10475,114.340599999999,Anyang,769,Henan,8
1441,35.91472,114.34604,Tangyin County,770,Henan,8
2422,35.75979,114.27421,Hebi City,561,Henan,8
464,35.43193,114.06214,Weihui City,771,Henan,8
559,32.66691,112.85123,Nanyang City,772,Henan,8
1325,32.38998,113.436319999999,Tongbai County,773,Henan,8
587,31.9156499999999,115.669709999999,Gushi County,774,Henan,8
2403,39.334372,115.8655,Baoding City,436,Hebei,4
781,38.52996,114.97298,Dingzhou City,556,Hebei,4
97,39.7242019999999,109.877497,装备制造基地,775,Inner Mongolia,5
272,34.7288199999999,112.79451,Luoyang,776,Henan,8
2478,26.719441,113.967800999999,Ji'an City,70,Jiangxi,11
216,26.7276999999999,114.29733,Ji'an City,70,Jiangxi,11
1134,27.73264,115.396559999999,Ji'an City,70,Jiangxi,11
1981,26.7379609999999,113.525264,Chaling,777,Hunan,19
754,26.769545,113.256277999999,Anren,778,Hunan,19
2102,30.1248299999999,104.6524,Yanjiang,779,Sichuan,15
2100,29.7682499999999,104.86369,Zizhong,780,Sichuan,15
1844,30.37893,104.552899999999,Jianyang City,781,Sichuan,15
1920,26.40396,112.82276,Hengyang,570,Hunan,19
266,25.3981099999999,114.907039999999,Xinfeng,782,Jiangxi,11
1970,21.643394,110.927961,Maonan District,366,Guangdong Province,12
1587,21.21554,110.28053,Zhanjiang City,364,Guangdong Province,12
1031,20.3461299999999,110.14576,Zhanjiang City,364,Guangdong Province,12
1983,31.05103,112.211789999999,Duodao District,783,Hubei,10
916,29.0719299999999,111.69508,Wuling District,784,Hunan,19
1846,26.8752099999999,102.11402,Panzhihua City,418,Sichuan,15
573,30.85003,120.918319999999,Jiaxing,631,Zhejiang,9
1355,28.4135999999999,117.60238,Hengfeng,785,Jiangxi,11
2094,28.2898199999999,117.21523,Guixi,786,Jiangxi,11
2224,30.941468,117.81708,Tongguan District,787,Anhui,7
1435,30.61935,117.52236,Chizhou,788,Anhui,7
1582,29.72914,116.28479,Hukou,789,Jiangxi,11
98,30.17258,117.02857,Chizhou,788,Anhui,7
1712,33.2571799999999,115.37451,Jieshou City,790,Anhui,7
1748,23.8857299999999,106.66431,Baise,791,Guangxi,20
324,25.16592,104.98693,Xingyi,417,Guizhou,24
2101,27.7211,117.07903,Zixi,792,Jiangxi,11
281,27.5501299999999,117.35151,Nanping City,725,Fujian,22
2170,27.35021,117.4807,Nanping City,725,Fujian,22
2368,26.79982,117.81571,Nanping City,725,Fujian,22
1244,26.62554,117.98706,Nanping City,725,Fujian,22
1399,25.9808869999999,117.384865,Yong'an,793,Fujian,22
418,24.9758999999999,107.55816,Nandan,794,Guangxi,20
1663,25.8641399999999,107.547659999999,Dushan,795,Guizhou,24
2182,26.23194,107.51528,Wenfeng,796,Guizhou,24
1682,44.87407,125.00689,Songyuan City,159,Jilin,16
100,23.08874,113.85982,Dongguan,68,Guangdong Province,12
1584,27.7450399999999,112.52919,Xiangxiang,797,Hunan,19
2021,45.11894,126.13749,Songyuan City,159,Jilin,16
552,44.67526,125.08829,Changchun City,136,Jilin,16
2255,45.3140199999999,124.46922,Songyuan City,159,Jilin,16
1017,30.8472399999999,111.811899999999,Dangyang City,798,Hubei,10
1270,30.1737299999999,111.60701,Songzi City,799,Hubei,10
414,30.3632899999999,106.78064,Guang'an City,677,Sichuan,15
2081,34.0204,113.82137,Weidu District,800,Henan,8
1198,36.80373,116.758219999999,Qihe County,801,Shandong,14
1732,32.804642,110.115089,Ankang City,337,Shaanxi,1
2133,39.9256699999999,118.69336,Qian'an City,802,Hebei,4
332,34.2883799999999,108.48886,Xingping City,803,Shaanxi,1
1366,34.25788,108.20507,Xianyang City,40,Shaanxi,1
315,45.2206699999999,126.18883,Shuangcheng District,190,Heilongjiang,17
1129,34.72818,112.13242,Luoyang,776,Henan,8
2016,34.989083,109.609781,Pucheng County,462,Shaanxi,1
946,33.71936,113.30421,Pingdingshan City,330,Henan,8
1715,40.4307099999999,96.8697499999999,Guazhou County,500,Gansu,2
2323,29.35558,105.28095,Longchang,804,Sichuan,15
459,39.95273,118.9834,Qinhuangdao City,74,Hebei,4
569,28.31033,102.40026,Xide,805,Sichuan,15
788,31.62986,112.18342,Yicheng City,806,Hubei,10
1282,30.27138,111.50953,Yidu,807,Hubei,10
1207,29.2854099999999,117.22163,Zhushan District,808,Jiangxi,11
1550,39.4811199999999,115.98446,Zhuozhou City,559,Hebei,4
1640,26.50035,113.783646,Yanling,809,Hunan,19
166,29.750119,103.575937999999,Jiajiang,541,Sichuan,15
710,24.9663849999999,114.076029,Shixing County,810,Guangdong Province,12
2626,26.229125,111.587743,Lingling District,811,Hunan,19
2158,25.51535,111.5697,Dao,812,Hunan,19
2541,24.798317,111.362104,Fuchuan Yao Autonomous County,813,Guangxi,20
1341,23.48696,111.24056,Changzhou District,814,Guangxi,20
870,22.90351,110.948179999999,Cenxi City,815,Guangxi,20
2507,22.729455,110.320626,Beiliu,816,Guangxi,20
809,22.85783,110.55786,Rong,817,Guangxi,20
1733,32.80906,110.11261,Ankang City,337,Shaanxi,1
2156,33.1442199999999,114.03577,Zhumadian City,564,Henan,8
1499,32.52944,119.98052,Hailing District,818,Jiangsu,6
1080,32.38998,119.35075,Hanjiang District,819,Jiangsu,6
1338,24.25919,116.13121,Meijiang District,820,Guangdong Province,12
1400,24.7349199999999,116.74415,Longyan City,356,Fujian,22
81,32.87431,120.34438,Dongtai,821,Jiangsu,6
1753,33.38286,120.17421,Yancheng City,822,Jiangsu,6
1555,33.6488299999999,119.033109999999,Huai'an,823,Jiangsu,6
1476,34.11171,118.76394,Shuyang County,824,Jiangsu,6
1807,29.84615,117.72955,Qimen County,825,Anhui,7
535,24.45749,114.96904,Heyuan,66,Guangdong Province,12
696,30.45966,116.29978,Taihu,826,Anhui,7
380,33.1536199999999,106.67314,Mianxian,827,Shaanxi,1
1672,39.9005,117.73881,Yutian County,828,Hebei,4
39,39.9727669999999,117.092322999999,Sanhe City,243,Hebei,4
1368,27.72991,118.03057,Wuyishan,829,Fujian,22
994,27.3546,118.114059999999,Jianyang District,724,Fujian,22
992,27.02356,118.29418,Nanping City,725,Fujian,22
437,26.62608,118.21475,Nanping City,725,Fujian,22
329,24.10228,115.72874,Meizhou,830,Guangdong Province,12
629,24.41017,116.577029999999,Dabu County,831,Guangdong Province,12
168,25.1294399999999,113.35746,Lechang,832,Guangdong Province,12
1504,35.351571,107.375865,Chengguan,833,Gansu,2
182,34.52761,108.2394,Qian County,834,Shaanxi,1
1802,34.43189,108.419496,Liquan County,835,Shaanxi,1
448,32.0686499999999,120.86026,Chongchuan District,836,Jiangsu,6
1533,32.5330799999999,120.46759,Hai'an,837,Jiangsu,6
2276,26.21303,118.9076,Fuzhou City,596,Fujian,22
438,26.6221199999999,118.17766,Nanping City,725,Fujian,22
2332,20.9190499999999,110.04573,Zhanjiang City,364,Guangdong Province,12
2280,33.59476,119.617009999999,Funing County,838,Jiangsu,6
991,33.5054599999999,119.798509999999,Jianhu County,839,Jiangsu,6
2062,33.27075,111.51174,Nanyang City,772,Henan,8
340,33.06844,111.86653,Nanyang City,772,Henan,8
2238,33.05328,112.22445,Nanyang City,772,Henan,8
1059,27.07841,106.74744,Guiyang,840,Guizhou,24
1794,36.3739599999999,114.37392,Cixian County,841,Hebei,4
1692,40.56739,95.77351,Guazhou County,500,Gansu,2
1105,40.1683,94.7844999999999,Dunhuang City,501,Gansu,2
326,40.5343,113.97658,Xinghe County,842,Inner Mongolia,5
1898,24.7847499999999,108.88503,Luocheng,843,Guangxi,20
1505,33.7893759999999,118.367892,Sucheng District,844,Jiangsu,6
709,32.3830299999999,120.606269999999,Rugao,845,Jiangsu,6
1421,23.3721099999999,116.75565,Longhu District,846,Guangdong Province,12
1621,23.63841,116.58425,Chao'an District,618,Guangdong Province,12
1099,23.5702099999999,116.369829999999,Rongcheng District,847,Guangdong Province,12
