node,lat,lon,state,state_num
1273,42.279468,127.541399,Jilin,16
1025,42.4447529999999,127.627675,Jilin,16
186,42.509663,127.888889,Jilin,16
1629,42.4947299999999,128.026379999999,Jilin,16
538,42.55552,128.995499999999,Jilin,16
2470,42.784616,129.438464,Jilin,16
405,42.6210919999999,129.046971,Jilin,16
1274,42.4869929999999,128.593769,Jilin,16
1986,42.554803,128.371896999999,Jilin,16
1268,42.571852,128.339004999999,Jilin,16
310,41.88924,123.25576,Liaoning,13
1457,41.8690489999999,123.285321999999,Liaoning,13
638,41.834429,123.357375,Liaoning,13
762,41.1675499999999,123.42883,Liaoning,13
1132,41.17038,123.52217,Liaoning,13
824,41.1813399999999,123.55878,Liaoning,13
309,40.3957899999999,117.31587,Hebei,4
370,40.40104,117.41253,Hebei,4
401,40.5207729999999,117.603877999999,Hebei,4
1510,40.5713099999999,117.69489,Hebei,4
66,40.60307,117.74119,Hebei,4
444,40.7345919999999,117.831098,Hebei,4
1140,40.77458,117.88141,Hebei,4
2054,40.8071709999999,117.975258,Hebei,4
54,40.8252799999999,118.04749,Hebei,4
55,40.838765,118.059211,Hebei,4
1708,40.78866,118.26503,Hebei,4
1396,40.7784199999999,118.35115,Hebei,4
1349,40.78575,118.40485,Hebei,4
64,40.7964199999999,118.48078,Hebei,4
641,40.8513409999999,118.550388,Hebei,4
1651,39.74994,115.95873,Beijing,21
404,39.64737,115.58934,Beijing,21
2195,39.67159,115.454156,Hebei,4
1749,39.6838249999999,115.393193,Hebei,4
1819,39.67475,115.341179999999,Hebei,4
1736,39.6465299999999,115.28901,Hebei,4
1272,39.61401,115.25644,Hebei,4
428,39.54961,115.26271,Hebei,4
704,39.49076,115.23208,Hebei,4
1853,39.44879,115.171629999999,Hebei,4
655,39.4280309999999,115.091819,Hebei,4
608,39.4297699999999,115.00778,Hebei,4
1679,39.4014239999999,114.937431,Hebei,4
1523,39.3667469999999,114.832977,Hebei,4
395,39.4024509999999,114.62461,Hebei,4
1542,39.3717499999999,114.71243,Hebei,4
850,39.40198,114.62934,Hebei,4
1941,39.3937499999999,114.54781,Hebei,4
1096,39.40491,114.408959999999,Shanxi,0
196,39.44868,114.3632,Shanxi,0
649,39.480043,114.301347,Shanxi,0
18,39.5794569999999,116.600066,Hebei,4
2009,39.44001,116.84482,Hebei,4
2087,39.39717,116.94963,Tianjin,3
614,46.6413269999999,124.849287,Heilongjiang,17
1664,46.5731899999999,124.85016,Heilongjiang,17
366,46.4052539999999,124.80012,Heilongjiang,17
293,46.29816,124.734669999999,Heilongjiang,17
333,46.2109099999999,124.68092,Heilongjiang,17
516,46.0694379999999,124.573759999999,Heilongjiang,17
482,37.92123,112.2311,Shanxi,0
483,37.91794,112.16468,Shanxi,0
2236,37.956868,112.061513,Shanxi,0
736,37.1013299999999,111.825239999999,Shanxi,0
739,37.13982,111.77486,Shanxi,0
1719,37.1342199999999,111.71144,Shanxi,0
287,37.0899399999999,111.61032,Shanxi,0
2290,37.0742899999999,111.552732,Shanxi,0
1632,39.4623599999999,114.22194,Shanxi,0
926,39.3267,113.97794,Shanxi,0
94,39.26312,113.90702,Shanxi,0
86,39.2661599999999,113.83024,Shanxi,0
664,39.28643,113.7329,Shanxi,0
204,39.265295,113.566233,Shanxi,0
1856,39.1651,113.27345,Shanxi,0
70,39.1498599999999,113.17829,Shanxi,0
1288,39.1324899999999,113.094506,Shanxi,0
237,39.06689,112.95996,Shanxi,0
2286,39.00504,112.87957,Shanxi,0
1813,39.08268,112.199479999999,Shanxi,0
207,38.9172599999999,111.83399,Shanxi,0
758,38.81582,111.7082,Shanxi,0
1830,38.8049529999999,111.652544,Shanxi,0
873,38.71847,111.58174,Shanxi,0
1482,38.6003809999999,113.100819,Shanxi,0
782,38.4788599999999,112.96096,Shanxi,0
383,40.6105469999999,109.751452,Inner Mongolia,5
543,40.62622,109.44246,Inner Mongolia,5
1723,40.6280799999999,109.29622,Inner Mongolia,5
301,40.62485,108.9646,Inner Mongolia,5
157,40.6571599999999,108.77821,Inner Mongolia,5
2059,40.8633779999999,108.359523999999,Inner Mongolia,5
577,40.8705,107.71254,Inner Mongolia,5
703,40.5896899999999,107.145439999999,Inner Mongolia,5
1257,40.275835,107.043062,Inner Mongolia,5
1792,39.9409029999999,106.761832,Inner Mongolia,5
159,39.800676,106.779096,Inner Mongolia,5
2500,40.6632159999999,109.746945,Inner Mongolia,5
2603,40.708731,109.800325,Inner Mongolia,5
2744,40.7471,109.812873999999,Inner Mongolia,5
2645,40.861733,109.815588,Inner Mongolia,5
2788,40.931052,109.799279,Inner Mongolia,5
2545,40.980995,109.797706,Inner Mongolia,5
2705,41.0444249999999,109.79575,Inner Mongolia,5
2496,41.091084,109.771204999999,Inner Mongolia,5
2755,41.2280999999999,109.803442,Inner Mongolia,5
2611,41.3945989999999,109.840761,Inner Mongolia,5
2489,41.5298299999999,109.859814,Inner Mongolia,5
2751,41.6158679999999,109.875075,Inner Mongolia,5
2499,41.7732999999999,109.95762,Inner Mongolia,5
2071,43.55449,112.077119999999,Inner Mongolia,5
2103,43.4766899999999,112.14191,Inner Mongolia,5
1295,43.37724,112.24357,Inner Mongolia,5
617,43.179931,112.394847,Inner Mongolia,5
2178,43.0592299999999,112.471329999999,Inner Mongolia,5
1346,42.84584,112.601699999999,Inner Mongolia,5
2229,42.57386,112.7868,Inner Mongolia,5
1043,42.34174,112.94483,Inner Mongolia,5
902,42.191313,112.993159,Inner Mongolia,5
1741,42.11937,113.02172,Inner Mongolia,5
153,41.999946,113.10063,Inner Mongolia,5
2306,41.78408,113.14149,Inner Mongolia,5
797,41.70295,113.14824,Inner Mongolia,5
150,41.63412,113.18919,Inner Mongolia,5
1945,41.3823599999999,113.20359,Inner Mongolia,5
2090,41.30433,113.24964,Inner Mongolia,5
672,41.2076399999999,113.284623,Inner Mongolia,5
9,41.07947,113.19259,Inner Mongolia,5
1997,35.25571,113.64919,Henan,8
1665,35.2496149999999,113.546898,Henan,8
270,35.24306,113.439269999999,Henan,8
1026,35.23951,113.33624,Henan,8
1448,35.199711,112.949389,Henan,8
1097,35.1906299999999,112.83073,Henan,8
1447,35.16579,112.731059,Henan,8
1995,35.1298999999999,112.639619999999,Henan,8
1520,35.1104899999999,112.57361,Henan,8
2121,35.04202,112.5734,Henan,8
1713,34.9341,112.508958,Henan,8
1681,34.8867499999999,112.494829999999,Henan,8
1717,34.8499199999999,112.546499999999,Henan,8
741,34.795814,112.600594,Henan,8
1845,35.25294,115.30627,Shandong,14
1108,35.3074379999999,114.864593,Henan,8
1597,35.2323949999999,114.497356,Henan,8
829,35.225245,114.406948,Henan,8
987,35.1465699999999,114.19314,Henan,8
511,35.2830099999999,113.00924,Henan,8
731,35.3303599999999,112.96469,Shanxi,0
82,35.3842799999999,112.92393,Shanxi,0
2068,35.4503199999999,112.87632,Shanxi,0
1194,35.5103099999999,112.85155,Shanxi,0
78,35.5704709999999,112.939474,Shanxi,0
397,35.64772,112.89586,Shanxi,0
450,35.7268219999999,112.907921,Shanxi,0
2072,35.8733819999999,112.87418,Shanxi,0
2113,35.94341,112.85914,Shanxi,0
2253,36.045169,112.954479,Shanxi,0
837,36.131194,113.021835999999,Shanxi,0
669,36.2426839999999,113.100559,Shanxi,0
96,35.9958699999999,112.93008,Shanxi,0
1760,35.16445,112.5903,Henan,8
1801,35.337831,112.61085,Shanxi,0
2283,35.4926,112.49247,Shanxi,0
2754,45.550226,126.399615999999,Heilongjiang,17
2745,45.6760719999999,126.551362999999,Heilongjiang,17
1791,52.1179899999999,123.66638,Heilongjiang,17
527,52.03548,123.60583,Heilongjiang,17
531,51.73328,123.57794,Heilongjiang,17
774,51.6106199999999,124.15937,Heilongjiang,17
1394,34.53445,108.94677,Shaanxi,1
25,34.605201,108.947712,Shaanxi,1
2278,34.6684199999999,109.229029999999,Shaanxi,1
2361,34.9701999999999,109.936359999999,Shaanxi,1
2213,34.8223199999999,109.46901,Shaanxi,1
1347,38.2794749999999,109.726738,Shaanxi,1
1848,37.7480499999999,110.1729,Shaanxi,1
1887,37.54744,110.26432,Shaanxi,1
1570,37.0889,110.12114,Shaanxi,1
729,37.15317,109.74768,Shaanxi,1
986,36.55745,109.48121,Shaanxi,1
1701,36.278156,109.34684,Shaanxi,1
818,35.9877899999999,109.37976,Shaanxi,1
2457,35.6195799999999,109.35664,Shaanxi,1
600,35.0921499999999,109.82419,Shaanxi,1
735,34.9771399999999,109.76667,Shaanxi,1
2017,34.9349399999999,109.55956,Shaanxi,1
562,33.52628,110.901039999999,Shaanxi,1
138,33.6801299999999,110.35422,Shaanxi,1
564,33.82148,110.0188,Shaanxi,1
1787,34.057751,109.847297,Shaanxi,1
744,30.63523,118.99245,Anhui,7
1892,30.06633,118.57993,Anhui,7
1360,29.8607599999999,118.41359,Anhui,7
2444,29.72227,118.3222,Anhui,7
1667,28.68657,109.98241,Hunan,19
1067,29.4166999999999,111.11941,Hunan,19
1783,29.6,111.433711,Hunan,19
1627,29.6331799999999,111.75868,Hunan,19
612,26.20699,109.62222,Hunan,19
1339,28.2868959999999,109.056349999999,Chongqing,23
1264,28.076601,108.973073,Guizhou,24
1319,27.8599299999999,109.02043,Guizhou,24
2221,27.74023,109.2046,Guizhou,24
2232,27.73302,109.938753,Hunan,19
1752,28.5386899999999,112.342119999999,Hunan,19
723,27.7393299999999,112.00612,Hunan,19
1543,27.68408,111.67576,Hunan,19
350,27.658953,111.467355,Hunan,19
1119,27.7279899999999,111.30291,Hunan,19
755,28.0353099999999,111.099254,Hunan,19
248,28.04925,110.71566,Hunan,19
1590,27.92653,110.57787,Hunan,19
2125,27.87862,110.255579999999,Hunan,19
1138,27.34869,109.19631,Hunan,19
63,25.69885,104.506631,Guizhou,24
2412,25.61473,104.528009999999,Guizhou,24
1698,25.384079,104.653809,Guizhou,24
1127,25.323051,104.672209,Guizhou,24
654,25.205427,104.716487,Yunnan,25
2358,25.1117339999999,104.694643,Guizhou,24
871,25.11231,104.695672,Guizhou,24
841,25.043406,104.588641999999,Yunnan,25
1428,24.9709,104.47917,Yunnan,25
1946,24.954543,104.389472,Yunnan,25
1900,24.90794,104.316019999999,Yunnan,25
1907,24.845908,104.275092,Yunnan,25
116,24.8062089999999,104.257019,Yunnan,25
1131,24.813222,104.044928,Yunnan,25
909,24.82597,104.01907,Yunnan,25
2250,24.8379559999999,103.918127,Yunnan,25
1834,24.82028,103.83682,Yunnan,25
2312,24.84656,103.69768,Yunnan,25
794,24.84038,103.59903,Yunnan,25
2070,24.82137,103.51827,Yunnan,25
1973,24.85716,103.417649999999,Yunnan,25
1776,24.86344,103.32934,Yunnan,25
1775,24.862102,103.278009999999,Yunnan,25
1687,24.9323459999999,103.213447,Yunnan,25
795,24.99005,103.196703,Yunnan,25
165,25.037355,103.156316,Yunnan,25
1393,24.9688629999999,103.062251,Yunnan,25
1156,24.955514,102.996815,Yunnan,25
8,24.931086,102.980402,Yunnan,25
949,24.9192679999999,102.895805999999,Yunnan,25
1680,24.9188699999999,102.82581,Yunnan,25
1905,24.96771,102.80679,Yunnan,25
2150,35.29706,104.687749999999,Gansu,2
1236,35.66073,104.32755,Gansu,2
1703,35.7939,104.29067,Gansu,2
2078,35.9063889999999,104.208637,Gansu,2
616,35.95302,104.17953,Gansu,2
2387,36.02644,104.04846,Gansu,2
1327,36.055,103.97665,Gansu,2
313,36.03869,103.85526,Gansu,2
443,34.6233799999999,105.76624,Gansu,2
49,34.6650199999999,105.7075,Gansu,2
1581,34.688257,105.637488,Gansu,2
1152,34.70132,105.53448,Gansu,2
1797,34.762177,105.121736,Gansu,2
1506,34.75327,105.02448,Gansu,2
1372,34.7209,104.9195,Gansu,2
2098,34.7541099999999,104.83449,Gansu,2
2419,34.79952,104.78142,Gansu,2
2315,36.08608,103.65889,Gansu,2
2053,36.1084729999999,103.595676999999,Gansu,2
599,36.1371499999999,103.51522,Gansu,2
1477,36.16342,103.45077,Gansu,2
2482,36.4849999999999,103.38827,Gansu,2
1409,36.726326,103.279979999999,Gansu,2
685,36.9805199999999,103.13663,Gansu,2
1079,37.090114,102.998962,Gansu,2
2481,37.318409,102.900728,Gansu,2
488,37.4800499999999,102.91768,Gansu,2
2456,37.6568279999999,102.837787,Gansu,2
1369,37.8153999999999,102.73735,Gansu,2
1370,37.9038299999999,102.62366,Gansu,2
2208,38.3710299999999,102.06386,Gansu,2
1673,38.47079,101.89163,Gansu,2
1948,38.53096,101.78828,Gansu,2
862,38.8129599999999,101.07469,Gansu,2
1007,38.9735599999999,100.51916,Gansu,2
923,39.0808189999999,100.351159999999,Gansu,2
132,39.15657,100.16009,Gansu,2
2389,39.2689499999999,99.7893499999999,Gansu,2
2077,39.316608,99.4105129999999,Gansu,2
1566,39.3548199999999,99.0568399999999,Gansu,2
2189,39.6455699999999,98.4516399999999,Gansu,2
574,39.76483,98.25463,Gansu,2
1392,36.141263,103.880501,Gansu,2
2169,36.17486,103.867459999999,Gansu,2
1750,36.3367799999999,103.94311,Gansu,2
121,36.46011,103.9859,Gansu,2
1233,36.4963399999999,103.99875,Gansu,2
1872,36.60793,104.06397,Gansu,2
1862,36.8059599999999,104.10046,Gansu,2
334,37.11444,104.00726,Gansu,2
2252,37.290306,104.112378,Gansu,2
2005,37.4452199999999,104.31368,Inner Mongolia,5
918,37.455499,104.525267,Ningxia,18
2455,38.2604299999999,106.01888,Ningxia,18
628,38.024424,105.934264,Ningxia,18
2454,37.51209,105.5253,Ningxia,18
805,37.47861,105.4411,Ningxia,18
639,37.4313059999999,105.533835999999,Ningxia,18
114,37.33538,105.61715,Ningxia,18
2247,37.2718709999999,105.694351,Ningxia,18
1940,37.175077,105.765955,Ningxia,18
1768,36.9915889999999,105.93987,Ningxia,18
510,36.9941299999999,105.926599999999,Ningxia,18
1677,36.8640329999999,106.013638,Ningxia,18
592,36.7834289999999,106.036638,Ningxia,18
1240,36.669899,106.110242,Ningxia,18
2363,36.569502,106.142456999999,Ningxia,18
10,36.50175,106.14475,Ningxia,18
2043,36.432529,106.126209,Ningxia,18
42,36.29068,106.14834,Ningxia,18
187,36.18397,106.24796,Ningxia,18
1453,36.1210379999999,106.268274,Ningxia,18
586,36.02103,106.30556,Ningxia,18
1023,35.8117299999999,106.28757,Ningxia,18
307,35.70629,106.29214,Ningxia,18
22,35.675907,106.378774,Ningxia,18
1139,35.6077879999999,106.59399,Gansu,2
1742,36.558214,104.170106,Gansu,2
522,36.65657,104.53463,Gansu,2
2356,36.5603929999999,104.652705,Gansu,2
2355,36.55158,104.67379,Gansu,2
95,36.6513399999999,104.745549999999,Gansu,2
2257,36.729182,104.854628,Gansu,2
1460,37.467067,105.004256,Ningxia,18
878,37.58153,104.28308,Inner Mongolia,5
965,37.5908799999999,104.00541,Inner Mongolia,5
1774,37.61448,103.45945,Gansu,2
2461,37.6424799999999,103.34263,Gansu,2
596,37.65762,103.07811,Gansu,2
585,37.7147099999999,102.96783,Gansu,2
60,37.773502,102.832899,Gansu,2
1894,39.8014,98.2513,Gansu,2
1333,39.7247369999999,98.1328989999999,Gansu,2
1666,39.6226649999999,98.038334,Gansu,2
2244,39.3866039999999,97.9741319999999,Gansu,2
1209,38.7404,106.27437,Ningxia,18
942,38.96041,106.46574,Ningxia,18
646,39.02785,106.39234,Ningxia,18
659,39.170521,106.373534,Ningxia,18
532,39.227283,106.249831,Inner Mongolia,5
1740,39.11909,106.1412,Ningxia,18
1424,39.0670349999999,106.110967,Ningxia,18
1636,38.1579899999999,106.367459999999,Ningxia,18
1754,37.74038,107.355225,Ningxia,18
784,37.5622699999999,107.57743,Shaanxi,1
701,37.4522699999999,106.568749999999,Ningxia,18
1860,37.4480999999999,106.06652,Ningxia,18
113,37.4494359999999,105.702027,Ningxia,18
1299,37.5186959999999,105.410149,Ningxia,18
546,42.85034,93.50678,Xinjiang,26
1302,43.0518799999999,92.8441499999999,Xinjiang,26
184,43.1440699999999,92.21913,Xinjiang,26
2186,43.09763,90.48372,Xinjiang,26
7,43.13183,89.46889,Xinjiang,26
513,43.1514799999999,88.8753099999999,Xinjiang,26
1298,41.10651,95.5058599999999,Gansu,2
1869,41.533419,94.7266489999999,Gansu,2
863,42.1327599999999,94.1259699999999,Xinjiang,26
566,39.4929399999999,76.0492399999999,Xinjiang,26
2300,39.71988,76.2225799999999,Xinjiang,26
905,39.83594,78.5498699999999,Xinjiang,26
1296,40.3884789999999,79.1653129999999,Xinjiang,26
2211,40.7083599999999,79.83972,Xinjiang,26
2297,41.1448899999999,80.30759,Xinjiang,26
1124,41.575237,82.619759,Xinjiang,26
970,41.69483,83.0169,Xinjiang,26
969,41.7471639999999,86.194823,Xinjiang,26
1645,42.0766199999999,86.5450699999999,Xinjiang,26
537,42.3030219999999,86.876934,Xinjiang,26
2376,42.412519,87.6728569999999,Xinjiang,26
2408,42.8364699999999,87.8885999999999,Xinjiang,26
1716,39.38214,75.99908,Xinjiang,26
2298,39.1667399999999,75.9752399999999,Xinjiang,26
1967,38.9674899999999,76.1639299999999,Xinjiang,26
1989,38.37492,77.2315799999999,Xinjiang,26
1502,38.1785199999999,77.3082799999999,Xinjiang,26
497,37.8920699999999,77.4735199999999,Xinjiang,26
1751,37.566741,78.2853719999999,Xinjiang,26
613,37.2226519999999,79.7326719999999,Xinjiang,26
536,37.1579699999999,79.9070899999999,Xinjiang,26
2055,36.6197599999999,101.81381,Qinghai,27
1588,36.68426,101.241699999999,Qinghai,27
1535,36.8728899999999,100.98079,Qinghai,27
550,37.1840199999999,100.41736,Qinghai,27
365,37.244109,100.096889,Qinghai,27
152,36.95409,98.46728,Qinghai,27
1297,36.98411,98.25578,Qinghai,27
1035,37.3151799999999,97.38373,Qinghai,27
2370,37.32323,95.87303,Qinghai,27
2231,37.25795,95.6337599999999,Qinghai,27
1315,36.38248,94.90707,Qinghai,27
1376,39.37265,117.01633,Tianjin,3
1607,39.0821699999999,117.61006,Tianjin,3
2721,34.7924539999999,114.290293,Henan,8
2174,34.7370799999999,113.698539999999,Henan,8
2636,34.7864519999999,113.940005,Henan,8
2795,34.8023779999999,114.202796,Henan,8
2590,34.781516,113.855965,Henan,8
1374,30.5286399999999,114.31701,Hubei,10
2648,30.473219,114.387326,Hubei,10
2725,30.4509849999999,114.391181,Hubei,10
2642,30.4117889999999,114.373256,Hubei,10
2667,30.39317,114.360662,Hubei,10
2800,30.3600269999999,114.350900999999,Hubei,10
2752,30.262995,114.351519,Hubei,10
2739,30.2185339999999,114.344105,Hubei,10
2696,30.092288,114.366361,Hubei,10
2567,30.019849,114.371962999999,Hubei,10
2568,29.949033,114.365819,Hubei,10
2761,29.8723309999999,114.351623,Hubei,10
2762,29.84277,114.312107,Hubei,10
1375,30.6073379999999,114.424640999999,Hubei,10
2549,30.495946,114.666442,Hubei,10
2184,30.36167,114.86611,Hubei,10
2584,30.210481,115.007752999999,Hubei,10
2525,30.126788,115.006922,Hubei,10
2573,30.2667959999999,115.029,Hubei,10
2576,30.4524089999999,114.781178999999,Hubei,10
2536,30.367716,114.954508,Hubei,10
2807,30.50581,114.616317,Hubei,10
2574,30.5331569999999,114.527126,Hubei,10
2582,30.492266,114.949738,Hubei,10
2580,30.5136429999999,114.991867,Hubei,10
2581,30.509466,114.894602,Hubei,10
2575,30.5376119999999,114.793094,Hubei,10
2759,30.7626929999999,103.979023,Sichuan,15
2569,30.771438,103.94422,Sichuan,15
2663,30.829698,103.886259,Sichuan,15
2532,30.957388,103.638496,Sichuan,15
2672,30.8975389999999,103.612953,Sichuan,15
2664,30.814332,103.914638999999,Sichuan,15
2615,30.9935119999999,103.623061,Sichuan,15
2785,30.986656,103.647569,Sichuan,15
2490,30.874101,103.812064,Sichuan,15
2662,30.985465,103.931447,Sichuan,15
2758,30.742234,103.997311999999,Sichuan,15
2635,31.3102729999999,104.541034,Sichuan,15
1069,30.62886,104.141625,Sichuan,15
2673,31.676914,104.707185999999,Sichuan,15
2554,31.016031,104.282998,Sichuan,15
2671,30.904914,104.214522,Sichuan,15
2770,30.805453,104.199834999999,Sichuan,15
2516,30.604652,104.066909,Sichuan,15
2709,30.5750859999999,103.963335,Sichuan,15
2614,29.7501169999999,103.57594,Sichuan,15
2535,29.591556,103.522067,Sichuan,15
2637,30.0720059999999,103.830145,Sichuan,15
2661,30.213049,103.868050999999,Sichuan,15
2674,29.8545249999999,103.777108,Sichuan,15
2774,30.470153,103.880036,Sichuan,15
954,22.990535,113.274902999999,Guangdong Province,12
2715,22.881702,113.283218,Guangdong Province,12
2686,22.7580579999999,113.319314,Guangdong Province,12
2766,22.6535879999999,113.276382,Guangdong Province,12
2802,22.5635319999999,113.389055,Guangdong Province,12
2646,22.2750549999999,113.521396,Guangdong Province,12
2806,22.2211059999999,113.555901,Guangdong Province,12
2726,22.368727,113.55795,Guangdong Province,12
2714,22.828543,113.326195,Guangdong Province,12
2505,22.9150829999999,113.263979,Guangdong Province,12
2650,22.4925169999999,113.539491,Guangdong Province,12
2803,22.5501639999999,113.438376,Guangdong Province,12
2668,22.240753,113.532656,Guangdong Province,12
2805,22.407015,113.55833,Guangdong Province,12
2530,22.604934,113.282889999999,Guangdong Province,12
2509,22.94806,113.259466,Guangdong Province,12
2654,22.718762,113.315683,Guangdong Province,12
2553,22.598006,113.206007,Guangdong Province,12
2809,22.566652,113.109845,Guangdong Province,12
2773,22.523551,113.077669,Guangdong Province,12
2011,40.7434299999999,120.763279999999,Liaoning,13
1762,41.335531,121.807886999999,Liaoning,13
2127,41.55922,122.771469999999,Liaoning,13
2233,41.03833,121.22935,Liaoning,13
87,40.0421899999999,119.84719,Liaoning,13
897,34.671508,112.915721,Henan,8
1509,34.5938149999999,112.458337,Henan,8
1572,34.6854,111.773815,Henan,8
45,34.7499449999999,111.159677,Henan,8
1634,34.5774649999999,110.688911,Henan,8
412,34.58158,110.09846,Shaanxi,1
1579,34.536309,109.481271,Shaanxi,1
2056,34.3760759999999,108.938568,Shaanxi,1
996,42.7411,124.71433,Liaoning,13
579,43.1382669999999,124.435935,Jilin,16
2260,43.877496,125.200592,Jilin,16
1042,44.5458629999999,125.677393,Jilin,16
472,45.426856,126.271739999999,Heilongjiang,17
1081,45.008369,126.003141,Jilin,16
2219,42.7411,124.71433,Liaoning,13
494,41.44619,122.43066,Liaoning,13
1884,40.3484619999999,120.324496999999,Liaoning,13
299,43.475413,124.815994,Jilin,16
1177,42.7411,124.71433,Liaoning,13
261,38.8637009999999,115.600361,Hebei,4
780,38.5082579999999,115.07512,Hebei,4
1772,38.01053,114.48444,Hebei,4
2289,38.1151849999999,113.438244,Shanxi,0
1193,37.6870479999999,112.642315999999,Shanxi,0
699,37.67544,112.74154,Shanxi,0
943,37.1556399999999,112.14993,Shanxi,0
231,37.0533,111.98797,Shanxi,0
128,36.1019999999999,111.46644,Shanxi,0
260,35.601635,111.288167,Shanxi,0
2136,35.09908,110.98401,Shanxi,0
1513,36.253819,111.581276,Shanxi,0
1638,36.87959,111.91556,Shanxi,0
1361,38.25195,114.70977,Hebei,4
1549,39.45966,116.053207,Hebei,4
2402,39.2886,115.9464,Hebei,4
1804,37.32405,112.35678,Shanxi,0
2334,36.5646709999999,111.837554,Shanxi,0
2275,35.336545,111.179446,Shanxi,0
2046,35.8385949999999,111.336417999999,Shanxi,0
2651,22.847736,108.420795,Guangxi,20
2406,37.6295089999999,114.531152,Hebei,4
2163,37.090313,114.591168999999,Hebei,4
2166,36.62037,114.558746,Hebei,4
768,36.084028,114.452727999999,Henan,8
2421,35.705784,114.300189,Henan,8
1114,35.314256,113.979535,Henan,8
2080,34.04807,113.88643,Henan,8
1612,33.571896,113.964170999999,Henan,8
2385,33.00097,113.979772,Henan,8
1184,32.48718,114.06496,Henan,8
268,32.142347,114.160078,Henan,8
737,31.5863979999999,114.221842,Hubei,10
539,29.8991399999999,114.301379999999,Hubei,10
2106,29.735707,113.900578,Hubei,10
880,29.3665829999999,113.207646999999,Hunan,19
1442,28.745926,113.144065,Hunan,19
2264,28.146659,113.063523,Hunan,19
1312,27.791073,113.068834,Hunan,19
2037,26.88814,112.60456,Hunan,19
2039,26.8894799999999,112.62237,Hunan,19
1921,26.88814,112.60456,Hunan,19
2181,25.735955,112.96966,Hunan,19
2365,24.75046,113.51455,Guangdong Province,12
1969,24.160398,113.350458,Guangdong Province,12
1571,23.6941799999999,113.13409,Guangdong Province,12
953,23.15953,113.24551,Guangdong Province,12
1618,30.38952,112.9392,Hubei,10
1982,30.3705199999999,112.21313,Hubei,10
2618,30.2799289999999,108.940039,Hubei,10
1546,29.7746339999999,107.283120999999,Chongqing,23
1777,29.96688,108.09747,Chongqing,23
235,30.42376,113.1401,Hubei,10
687,30.4278599999999,113.456509999999,Hubei,10
1417,30.54183,113.81291,Hubei,10
2155,30.5426499999999,105.54285,Sichuan,15
1283,30.47659,111.77236,Hubei,10
2202,31.62601,115.97533,Anhui,7
305,31.71563,116.49991,Anhui,7
501,31.7977169999999,117.288878,Anhui,7
290,32.05979,118.28268,Anhui,7
419,31.9689799999999,118.798175,Jiangsu,6
1170,31.354333,120.951525,Jiangsu,6
1162,31.49804,120.39219,Jiangsu,6
500,29.95983,106.2775,Chongqing,23
1626,30.2197099999999,105.878,Chongqing,23
2797,29.885914,107.081905,Chongqing,23
2432,31.185897,114.985757,Hubei,10
122,29.8455699999999,107.69023,Chongqing,23
1859,31.003706,114.630677,Hubei,10
787,31.3119,119.81331,Jiangsu,6
2246,31.04185,119.97408,Zhejiang,9
1583,30.86296,120.023219999999,Zhejiang,9
1045,30.5447099999999,120.06092,Zhejiang,9
1255,30.2910889999999,120.213041,Zhejiang,9
492,32.2081379999999,119.424194,Jiangsu,6
2453,30.1534799999999,114.941599999999,Hubei,10
2285,29.86013,115.1803,Hubei,10
1038,29.30903,115.76745,Jiangxi,11
1395,29.0202099999999,115.81596,Jiangxi,11
440,28.62939,115.7894,Jiangxi,11
1087,27.92003,116.354119999999,Jiangxi,11
429,27.56391,116.61593,Jiangxi,11
830,26.6951199999999,117.478489999999,Fujian,22
33,26.375696,117.806368,Fujian,22
857,26.16705,118.141679999999,Fujian,22
1405,25.84821,118.93366,Fujian,22
1821,26.11299,119.31964,Fujian,22
1496,26.92706,117.15327,Fujian,22
990,26.9156119999999,116.870805,Fujian,22
1690,29.68843,115.6717,Jiangxi,11
417,27.2862699999999,116.59961,Jiangxi,11
1988,25.3508299999999,119.062749999999,Fujian,22
1486,24.97321,118.56792,Fujian,22
467,24.636219,118.074039,Fujian,22
319,29.24314,115.77486,Jiangxi,11
966,29.59794,115.88221,Jiangxi,11
439,28.6620899999999,115.91902,Jiangxi,11
1594,31.38623,119.503069999999,Jiangsu,6
1593,31.6794,119.09657,Jiangsu,6
1928,31.8616099999999,117.486009999999,Anhui,7
1426,31.93662,118.89921,Jiangsu,6
1961,31.34102,120.71099,Jiangsu,6
570,30.690142,120.800633,Zhejiang,9
1532,30.438171,120.391005,Zhejiang,9
1878,30.0993339999999,120.538062,Zhejiang,9
61,30.054717,120.853008,Zhejiang,9
750,29.8619999999999,121.53631,Zhejiang,9
706,29.62843,121.46449,Zhejiang,9
133,28.88615,121.252596999999,Zhejiang,9
495,28.67145,121.40166,Zhejiang,9
1575,28.47905,121.324929999999,Zhejiang,9
1876,28.1970099999999,120.99158,Zhejiang,9
1576,27.966013,120.585324,Zhejiang,9
1826,27.2821299999999,120.189629999999,Fujian,22
1901,26.45562,119.57662,Fujian,22
1820,25.9857799999999,119.390021,Fujian,22
1824,25.67567,119.38451,Fujian,22
236,25.250285,118.87177,Fujian,22
1616,24.0960299999999,117.5629,Fujian,22
2371,23.7117,116.93265,Guangdong Province,12
1623,23.53892,116.58744,Guangdong Province,12
1202,23.2666299999999,116.19944,Guangdong Province,12
